GAD1,GAD2,GAD3,GAD4,GAD5,GAD6,GAD7,GADE,SWL1,SWL2,SWL3,SWL4,SWL5,Game,Platform,Hours,whyplay,League,streams,SPIN1,SPIN2,SPIN3,SPIN4,SPIN5,SPIN6,SPIN7,SPIN8,SPIN9,SPIN10,SPIN11,SPIN12,SPIN13,SPIN14,SPIN15,SPIN16,SPIN17,Narcissism,Gender,Age,Work,Residence,Playstyle,GAD_T,SWL_T,SPIN_T
0,0,0,0,0,0,2,Not difficult at all,1,2,2,2,2,League of Legends,PC,30.0,improving,undefined,10.0,0.0,0.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0,Male,20,Unemployed / between jobs,Lithuania,multiplayer - online - with strangers,2,9,37.0
1,1,2,3,0,2,1,Not difficult at all,4,6,6,6,2,League of Legends,PC,25.0,having_fun,undefined,8.0,0.0,2.0,3.0,4.0,3.0,4.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,Male,20,Student at college / university,Canada,multiplayer - online - with strangers,10,24,31.0
1,0,0,0,0,0,1,Not difficult at all,5,6,6,5,2,League of Legends,PC,10.0,having_fun,gold,5.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,4.0,4.0,1.0,4.0,3.0,Male,20,Employed,Singapore,multiplayer - online - with real life friends,2,24,30.0
1,0,0,0,0,1,0,Not difficult at all,4,5,5,5,3,League of Legends,PC,30.0,improving,undefined,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,18,Student at school,USA,multiplayer - online - with online acquaintances or teammates,2,22,7.0
2,2,2,1,0,1,1,Very difficult,5,6,6,6,5,League of Legends,PC,10.0,having_fun,unranked,10.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,Male,25,Student at college / university,Argentina,multiplayer - online - with real life friends,9,28,30.0
1,0,0,1,1,0,0,Somewhat difficult,3,5,2,1,2,League of Legends,PC,30.0,improving,undefined,20.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Male,19,Student at college / university,Canada,multiplayer - online - with online acquaintances or teammates,3,13,6.0
1,0,0,0,0,2,0,Somewhat difficult,5,7,7,2,7,League of Legends,PC,16.0,having_fun,undefined,3.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,19,Student at school,Turkey,multiplayer - online - with real life friends,3,28,14.0
3,3,3,3,3,3,3,Extremely difficult,1,1,1,1,1,League of Legends,PC,7.0,winning,undefined,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,Male,19,Unemployed / between jobs,USA,multiplayer - online - with strangers,21,5,68.0
3,1,1,0,0,0,1,Somewhat difficult,2,5,1,1,4,Other,PC,10.0,having_fun,undefined,15.0,2.0,1.0,3.0,3.0,2.0,1.0,0.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,Male,21,Student at college / university,Unknown,multiplayer - online - with strangers,6,13,28.0
0,0,0,0,1,1,0,Somewhat difficult,5,5,5,5,2,League of Legends,PC,20.0,winning,undefined,10.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,Male,18,Student at college / university,USA,multiplayer - online - with strangers,2,22,14.0
0,0,0,1,0,1,1,Not difficult at all,3,4,5,5,1,Other,PC,28.0,winning,undefined,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,Male,18,Student at school,Denmark,multiplayer - online - with strangers,3,18,13.0
1,0,0,1,0,1,1,Somewhat difficult,5,4,5,6,5,League of Legends,PC,5.0,improving,undefined,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Male,19,Student at college / university,USA,multiplayer - online - with online acquaintances or teammates,4,25,8.0
3,3,3,3,3,3,3,Extremely difficult,1,4,1,1,1,League of Legends,PC,20.0,having_fun,undefined,5.0,0.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,0.0,4.0,4.0,0.0,2.0,2.0,Male,23,Employed,USA,multiplayer - online - with strangers,21,8,36.0
0,0,1,0,2,2,1,Not difficult at all,2,6,1,1,1,League of Legends,PC,32.0,improving,undefined,20.0,1.0,0.0,3.0,1.0,3.0,4.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,3.0,Male,18,Student at school,USA,multiplayer - online - with online acquaintances or teammates,6,11,26.0
0,0,0,0,0,1,0,Not difficult at all,6,6,7,6,5,League of Legends,PC,10.0,having_fun,undefined,5.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,Male,19,Student at college / university,USA,multiplayer - online - with real life friends,1,30,7.0
2,1,1,2,1,3,1,Very difficult,2,6,3,2,3,League of Legends,PC,5.0,improving,undefined,8.0,4.0,0.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,Other,19,Employed,Denmark,multiplayer - online - with strangers,11,16,42.0
0,1,3,3,0,1,3,Very difficult,1,1,1,1,1,League of Legends,PC,40.0,improving,undefined,5.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,Male,20,Unemployed / between jobs,UK,multiplayer - online - with real life friends,11,5,22.0
0,1,0,1,0,1,0,Not difficult at all,3,2,4,4,3,League of Legends,PC,10.0,improving,undefined,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Male,20,Student at college / university,Canada,multiplayer - online - with real life friends,3,16,2.0
0,0,0,0,0,0,0,Not difficult at all,3,5,5,6,5,League of Legends,PC,15.0,having_fun,undefined,2.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Male,18,Student at school,USA,multiplayer - online - with online acquaintances or teammates,0,24,15.0
0,0,0,1,0,0,1,Not difficult at all,6,5,7,6,7,League of Legends,PC,10.0,having_fun,undefined,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,Male,22,Student at college / university,USA,multiplayer - online - with real life friends,2,31,4.0
0,0,1,2,2,1,0,Somewhat difficult,2,7,2,2,1,League of Legends,PC,35.0,winning,undefined,30.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Male,22,Student at college / university,Portugal,multiplayer - online - with real life friends,6,14,20.0
2,2,1,1,0,1,3,Not difficult at all,3,5,2,2,1,Starcraft 2,PC,10.0,having_fun,undefined,15.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,Male,23,Unemployed / between jobs,Brazil,multiplayer - online - with real life friends,10,13,13.0
1,0,0,0,0,0,0,Not difficult at all,3,5,5,7,2,League of Legends,PC,25.0,winning,gold,5.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,Female,25,Student at college / university,USA,multiplayer - online - with real life friends,1,22,26.0
1,0,0,0,0,0,0,Not difficult at all,6,4,4,3,4,Other,PC,40.0,improving,undefined,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,Male,19,Student at school,Estonia,multiplayer - online - with strangers,1,21,13.0
1,0,0,1,1,0,0,Not difficult at all,7,7,6,6,6,League of Legends,PC,4.0,winning,undefined,7.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Male,27,Employed,USA,multiplayer - online - with strangers,3,32,12.0
0,0,0,0,0,0,0,Not difficult at all,3,2,5,6,4,League of Legends,PC,5.0,having_fun,undefined,10.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Female,19,Student at college / university,USA,multiplayer - online - with strangers,0,20,13.0
1,1,2,1,0,1,2,Somewhat difficult,6,7,6,6,5,Other,PC,14.0,having_fun,undefined,12.0,2.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,Male,18,Student at college / university,Brazil,singleplayer,8,30,20.0
0,1,1,1,0,1,1,Not difficult at all,3,2,5,5,2,Other,PC,7.0,having_fun,undefined,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,Male,21,Student at college / university,Germany,singleplayer,5,17,9.0
1,0,1,1,1,1,0,Somewhat difficult,5,3,5,6,3,League of Legends,PC,15.0,improving,undefined,10.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,Male,18,Student at school,USA,multiplayer - online - with strangers,5,22,17.0
0,0,0,1,0,1,0,Not difficult at all,3,2,3,4,4,League of Legends,PC,45.0,improving,diamond,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,Male,21,Student at college / university,Greece,multiplayer - online - with strangers,2,16,9.0
0,0,0,0,0,0,0,Not difficult at all,4,4,4,7,7,League of Legends,PC,30.0,having_fun,undefined,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,18,Student at college / university,Germany,multiplayer - online - with real life friends,0,26,0.0
1,0,0,0,0,0,0,Somewhat difficult,2,2,2,1,2,League of Legends,PC,40.0,improving,undefined,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Male,19,Employed,USA,multiplayer - online - with online acquaintances or teammates,1,9,14.0
0,2,3,1,0,0,0,Very difficult,2,2,1,1,2,League of Legends,PC,7.0,having_fun,undefined,1.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,4.0,3.0,4.0,4.0,1.0,0.0,3.0,3.0,1.0,0.0,4.0,Male,18,Student at school,Poland,multiplayer - online - with real life friends,6,8,33.0
1,1,1,2,1,2,1,Very difficult,3,3,3,4,3,League of Legends,PC,20.0,having_fun,silver,0.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,Male,22,Student at college / university,USA,multiplayer - online - with online acquaintances or teammates,9,16,16.0
0,0,0,0,0,0,0,Not difficult at all,4,5,6,5,4,Other,PC,42.0,having_fun,undefined,1.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,3.0,1.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,Male,33,Employed,USA,multiplayer - online - with online acquaintances or teammates,0,24,24.0
0,0,0,0,0,0,0,Not difficult at all,7,6,7,7,7,League of Legends,PC,17.0,winning,platinum,20.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Male,22,Student at college / university,Germany,multiplayer - online - with real life friends,0,34,5.0
2,1,2,2,2,1,1,Not difficult at all,4,6,6,4,2,Other,PC,18.0,having_fun,undefined,1.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,Male,21,Student at college / university,USA,multiplayer - online - with real life friends,11,22,45.0
2,1,2,2,2,3,3,Somewhat difficult,2,4,3,2,2,League of Legends,PC,20.0,improving,undefined,10.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,0.0,2.0,3.0,Male,18,Student at college / university,Netherlands,multiplayer - online - with online acquaintances or teammates,15,13,27.0
1,0,0,0,0,0,0,Somewhat difficult,5,5,5,3,5,League of Legends,PC,15.0,improving,undefined,3.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,4.0,1.0,0.0,3.0,Male,19,Student at college / university,Germany,multiplayer - online - with real life friends,1,23,26.0
0,1,0,1,3,0,1,Not difficult at all,1,1,1,1,1,League of Legends,PC,40.0,improving,undefined,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Male,19,Student at college / university,USA,multiplayer - online - with strangers,6,5,14.0
3,3,3,3,0,3,0,Not difficult at all,4,5,5,2,1,League of Legends,PC,35.0,improving,diamond,10.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,Male,23,Employed,UK,multiplayer - online - with online acquaintances or teammates,15,17,24.0
2,1,2,0,1,1,0,Somewhat difficult,2,5,1,3,4,Other,PC,40.0,improving,undefined,10.0,3.0,1.0,2.0,3.0,4.0,4.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,4.0,1.0,1.0,3.0,Male,18,Student at college / university,France,multiplayer - online - with real life friends,7,15,41.0
0,0,0,0,0,1,0,Not difficult at all,6,5,5,5,4,League of Legends,PC,34.0,having_fun,undefined,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,Male,18,Student at school,USA,multiplayer - online - with real life friends,1,25,15.0
2,1,3,0,1,3,1,Somewhat difficult,2,3,4,5,1,League of Legends,PC,40.0,winning,undefined,84.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,Female,22,Unemployed / between jobs,Sweden,multiplayer - online - with strangers,11,15,41.0
1,2,2,3,1,1,1,Somewhat difficult,2,3,3,5,1,League of Legends,PC,30.0,having_fun,undefined,10.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,Male,26,Unemployed / between jobs,Finland,multiplayer - online - with online acquaintances or teammates,11,14,35.0
2,1,1,1,0,2,0,Somewhat difficult,1,1,1,1,2,League of Legends,PC,16.0,relaxing,gold,10.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,4.0,4.0,0.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,Male,20,Student at college / university,Netherlands,multiplayer - online - with online acquaintances or teammates,7,6,30.0
0,0,0,1,0,0,0,Somewhat difficult,3,2,3,3,4,League of Legends,PC,12.0,improving,undefined,5.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,Male,20,Student at college / university,USA,multiplayer - online - with online acquaintances or teammates,1,15,15.0
1,1,1,0,1,1,2,Somewhat difficult,3,3,2,6,2,League of Legends,PC,18.0,improving,undefined,25.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,4.0,2.0,Male,18,Student at school,USA,multiplayer - online - with online acquaintances or teammates,7,16,23.0
1,3,1,2,1,0,1,Somewhat difficult,1,1,1,1,1,League of Legends,PC,32.0,improving,platinum,20.0,1.0,2.0,3.0,4.0,3.0,4.0,1.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,1.0,4.0,1.0,Male,18,Student at school,Portugal,multiplayer - online - with strangers,9,5,50.0
3,3,3,3,3,3,3,Extremely difficult,1,2,2,1,1,League of Legends,PC,30.0,winning,undefined,5.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,4.0,4.0,3.0,2.0,1.0,0.0,4.0,2.0,1.0,0.0,3.0,Male,21,Student at college / university,USA,multiplayer - online - with strangers,21,7,28.0
1,1,2,3,1,3,2,Very difficult,1,3,1,1,1,League of Legends,PC,20.0,winning,gold,10.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,Male,28,Unemployed / between jobs,Poland,multiplayer - online - with strangers,13,7,14.0
0,0,0,0,0,1,0,Not difficult at all,6,6,6,6,4,League of Legends,PC,25.0,improving,undefined,10.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,Male,21,Student at college / university,UK,multiplayer - online - with strangers,1,28,13.0
0,1,1,0,0,2,0,Somewhat difficult,2,3,5,6,6,League of Legends,PC,20.0,improving,silver,5.0,1.0,0.0,2.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Male,18,Student at college / university,Turkey,multiplayer - online - with real life friends,4,22,16.0
2,1,1,1,0,0,0,Somewhat difficult,2,1,2,2,1,League of Legends,PC,20.0,improving,platinum,3.0,0.0,2.0,3.0,3.0,0.0,1.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,Male,18,Student at school,Latvia,multiplayer - online - with online acquaintances or teammates,5,8,26.0
0,0,1,0,0,2,0,Not difficult at all,4,5,7,6,1,League of Legends,PC,21.0,improving,undefined,6.0,1.0,3.0,0.0,4.0,0.0,1.0,0.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Male,18,Student at college / university,Unknown,other,3,23,20.0
1,0,1,1,0,1,0,Not difficult at all,4,5,5,5,5,League of Legends,PC,10.0,having_fun,undefined,10.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,Male,20,Student at college / university,UK,multiplayer - online - with real life friends,4,24,10.0
2,1,1,1,1,1,0,Somewhat difficult,5,6,6,6,5,League of Legends,PC,12.0,improving,undefined,12.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,Male,19,Student at college / university,USA,multiplayer - online - with strangers,7,28,19.0
2,1,1,1,1,1,0,Very difficult,5,4,6,4,3,League of Legends,PC,9.0,relaxing,silver,4.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,Male,23,Employed,Canada,multiplayer - online - with strangers,7,22,14.0
0,0,0,0,0,0,0,Not difficult at all,2,2,4,3,2,League of Legends,PC,20.0,winning,undefined,20.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,Female,27,Student at college / university,Norway,multiplayer - online - with strangers,0,13,16.0
1,1,1,0,2,0,0,Not difficult at all,3,5,5,3,1,League of Legends,"Console (PS, Xbox, ...)",70.0,having_fun,undefined,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,Male,20,Unemployed / between jobs,USA,multiplayer - online - with online acquaintances or teammates,5,17,3.0
1,0,1,1,1,1,0,Not difficult at all,4,6,4,2,2,Starcraft 2,PC,8.0,having_fun,undefined,8.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,Male,19,Student at college / university,Slovenia,multiplayer - online - with real life friends,5,18,34.0
1,1,1,0,0,0,1,Not difficult at all,5,5,6,5,3,League of Legends,PC,20.0,having_fun,undefined,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,26,Student at college / university,USA,multiplayer - online - with real life friends,4,24,4.0
0,1,0,0,0,0,0,Not difficult at all,3,5,5,5,4,League of Legends,PC,20.0,having_fun,undefined,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,30,Employed,USA,multiplayer - online - with real life friends,1,22,3.0
0,2,2,0,1,0,2,Somewhat difficult,6,7,5,4,2,League of Legends,PC,10.0,improving,undefined,15.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,Male,18,Student at school,Germany,multiplayer - online - with real life friends,7,24,11.0
1,0,1,1,0,1,0,Not difficult at all,6,7,6,6,6,League of Legends,PC,15.0,improving,undefined,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,Male,19,Student at college / university,USA,multiplayer - online - with online acquaintances or teammates,4,31,12.0
2,2,2,2,2,2,3,Somewhat difficult,4,4,4,3,3,League of Legends,PC,20.0,having_fun,undefined,5.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,Male,18,Student at school,UK,multiplayer - online - with real life friends,15,18,44.0
0,1,1,2,0,0,1,Not difficult at all,3,5,4,2,3,League of Legends,PC,10.0,improving,undefined,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,Male,25,Employed,Germany,multiplayer - online - with strangers,5,17,13.0
1,0,0,0,1,0,0,Not difficult at all,6,6,2,5,2,League of Legends,PC,40.0,improving,undefined,1.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,Male,18,Student at school,Canada,multiplayer - online - with online acquaintances or teammates,2,21,16.0
2,2,2,2,1,2,1,Somewhat difficult,2,5,3,2,2,League of Legends,PC,35.0,improving,undefined,10.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,Male,21,Student at college / university,France,multiplayer - online - with real life friends,12,14,23.0
1,1,1,0,0,1,1,Not difficult at all,5,6,6,4,3,League of Legends,PC,45.0,all_of_the_above,undefined,4.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,Male,18,Student at school,Iceland,multiplayer - online - with real life friends,5,24,26.0
0,1,1,1,0,0,0,Somewhat difficult,5,4,4,5,3,League of Legends,PC,5.0,improving,undefined,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Male,22,Student at college / university,Iceland,multiplayer - online - with online acquaintances or teammates,3,21,8.0
2,1,1,0,0,1,1,Somewhat difficult,3,4,5,5,2,League of Legends,PC,20.0,having_fun,undefined,1.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,Female,21,Student at school,Australia,multiplayer - online - with real life friends,6,19,48.0
0,1,1,0,0,1,1,Not difficult at all,5,6,6,3,5,League of Legends,PC,25.0,improving,undefined,5.0,2.0,2.0,3.0,1.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,2.0,3.0,Male,21,Student at school,Germany,multiplayer - online - with strangers,4,25,28.0
1,1,0,1,0,0,1,Somewhat difficult,6,7,6,4,6,League of Legends,PC,10.0,having_fun,undefined,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,Male,20,Student at college / university,France,multiplayer - online - with real life friends,4,29,5.0
0,0,0,0,1,1,0,Somewhat difficult,5,5,5,5,4,League of Legends,PC,30.0,improving,undefined,10.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,Male,19,Student at college / university,Sweden,multiplayer - online - with strangers,2,24,17.0
0,0,0,1,0,1,1,Not difficult at all,6,5,5,5,6,Skyrim,PC,18.0,having_fun,undefined,12.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,Female,33,Employed,Germany,singleplayer,3,27,16.0
1,0,1,0,0,1,0,Not difficult at all,3,3,5,3,2,League of Legends,PC,20.0,improving,undefined,3.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,0.0,3.0,1.0,4.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,Male,19,Student at college / university,UK,multiplayer - online - with real life friends,3,16,26.0
1,1,1,0,0,0,1,Not difficult at all,5,6,5,6,3,League of Legends,PC,10.0,having_fun,undefined,0.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,3.0,2.0,0.0,2.0,Male,18,Student at college / university,USA,multiplayer - online - with real life friends,4,25,24.0
3,0,1,0,1,1,2,Very difficult,5,6,5,4,3,League of Legends,PC,30.0,improving,undefined,6.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,4.0,2.0,4.0,0.0,0.0,2.0,3.0,1.0,1.0,3.0,Male,18,Student at college / university,UK,multiplayer - online - with online acquaintances or teammates,8,23,25.0
0,0,0,0,0,0,0,Not difficult at all,5,6,6,3,3,Heroes of the Storm,PC,25.0,having_fun,undefined,12.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,Male,21,Student at college / university,Germany,multiplayer - online - with real life friends,0,23,22.0
1,0,0,0,0,1,0,Not difficult at all,6,6,6,5,2,League of Legends,PC,28.0,winning,undefined,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Male,27,Student at college / university,USA,multiplayer - online - with real life friends,2,25,0.0
0,0,0,0,2,1,0,Not difficult at all,5,7,5,5,5,Other,PC,50.0,having_fun,undefined,0.0,0.0,3.0,2.0,1.0,0.0,3.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,Male,20,Student at college / university,Canada,multiplayer - online - with real life friends,3,27,29.0
